Gender,Annual Income,Company,Model,Transmission,Color,Price ($),Body Style,Dealer_Region
Female,480000,BMW,528i,Manual,Pale White,29001,SUV,Austin
Female,521000,Honda,Accord,Manual,Black,43001,Sedan,Middletown
Male,665000,Volvo,V70,Auto,Black,39001,Passenger,Aurora
Male,682000,Ford,Taurus,Manual,Black,69001,SUV,Greenville
Male,13500,Jaguar,S-Type,Auto,Black,16001,Passenger,Pasco
Male,13500,Lincoln,Town car,Manual,Black,17001,Hatchback,Janesville
Male,575500,Audi,A4,Auto,Black,27500,Hardtop,Scottsdale
Female,13500,Chrysler,LHS,Auto,Black,26000,Hatchback,Scottsdale
Male,861500,Lexus,LX470,Auto,Black,22500,SUV,Austin
Male,500000,Mitsubishi,3000GT,Auto,Pale White,19000,Sedan,Middletown
Male,1670000,Ford,Taurus,Manual,Black,43000,SUV,Aurora
Male,1400000,Chrysler,300M,Auto,Pale White,16000,SUV,Greenville
Female,392500,Volkswagen,Golf,Auto,Pale White,35500,Hardtop,Scottsdale
Male,603000,Saturn,SW,Auto,Pale White,25000,Passenger,Janesville
Male,1076000,Chevrolet,Cavalier,Manual,Pale White,20600,SUV,Scottsdale
Male,1100000,Acura,TL,Auto,Pale White,24000,Hatchback,Austin
Male,291000,Mitsubishi,Diamante,Manual,Black,22000,Hatchback,Middletown
Male,1200000,Jeep,Cherokee,Auto,Pale White,14001,Sedan,Aurora
Male,1090000,Ford,Explorer,Auto,Pale White,41001,Hatchback,Greenville
Male,1220000,Chevrolet,Cavalier,Manual,Pale White,20000,SUV,Pasco
Female,1180000,Ford,Windstar,Auto,Pale White,19000,Sedan,Janesville
Male,1800000,Cadillac,DeVille,Auto,Pale White,69000,SUV,Scottsdale
Female,970000,Mitsubishi,Diamante,Manual,Pale White,19000,Hatchback,Austin
Male,13500,Volkswagen,Golf,Auto,Pale White,35000,Hardtop,Greenville
Male,444000,Mitsubishi,Montero Sport,Auto,Pale White,39000,Hardtop,Janesville
Male,790000,Chevrolet,Metro,Manual,Pale White,13000,Passenger,Scottsdale
Female,1300000,Volkswagen,Cabrio,Auto,Black,16000,Sedan,Austin
Male,1911000,Volkswagen,Jetta,Manual,Pale White,24100,Passenger,Middletown
Male,770000,BMW,323i,Auto,Pale White,22000,Hatchback,Aurora
Male,781500,Chevrolet,Cavalier,Manual,Pale White,20500,SUV,Greenville
Male,637000,Pontiac,Sunfire,Auto,Black,18000,Sedan,Pasco
Male,650000,Audi,A6,Manual,Black,15000,SUV,Janesville
Male,550000,Chrysler,Sebring Coupe,Manual,Black,12000,Sedan,Scottsdale
Male,537000,Cadillac,Escalade,Auto,Black,28000,Sedan,Austin
Male,13500,Jeep,Wrangler,Manual,Pale White,13000,Hatchback,Middletown
Female,540000,Acura,TL,Auto,Pale White,16000,Hatchback,Aurora
Male,553500,Chrysler,300M,Auto,Pale White,22500,SUV,Greenville
Male,568000,Jeep,Grand Cherokee,Manual,Black,19000,SUV,Pasco
Male,1360000,Toyota,Camry,Manual,Black,29000,Hatchback,Janesville
Male,13500,Mitsubishi,3000GT,Auto,Pale White,19000,Sedan,Greenville
Male,1730000,Nissan,Altima,Auto,Pale White,20000,Hatchback,Pasco
Male,13500,BMW,528i,Manual,Pale White,29001,SUV,Janesville
Male,1090000,Honda,Accord,Manual,Black,43001,Sedan,Scottsdale
Male,1358000,Volvo,V70,Auto,Black,39801,Passenger,Austin
Male,585000,Ford,Taurus,Manual,Black,69001,SUV,Middletown
Male,1106000,Jaguar,S-Type,Auto,Black,16601,Passenger,Aurora
Male,1650000,Lincoln,Town car,Manual,Black,17001,Hatchback,Greenville
Male,1875000,Toyota,Tacoma,Auto,Pale White,53500,Hardtop,Austin
Male,1590000,Audi,A6,Auto,Black,27001,SUV,Janesville
Male,590000,Ford,Expedition,Manual,Black,10001,SUV,Scottsdale
Male,1055000,Toyota,Celica,Auto,Pale White,45501,SUV,Austin
Male,822500,Mitsubishi,Montero Sport,Manual,Black,42501,Hardtop,Austin
Male,1322000,Mitsubishi,Montero Sport,Manual,Pale White,29201,Hardtop,Aurora
Male,13500,Oldsmobile,Bravada,Manual,Black,17001,Hatchback,Greenville
Male,861000,Dodge,Ram Pickup,Manual,Pale White,21000,Hardtop,Greenville
Male,685000,Dodge,Ram Van,Auto,Black,60000,Hatchback,Pasco
Male,945000,Volkswagen,Cabrio,Auto,Black,16000,Sedan,Janesville
Male,610000,Volvo,S40,Manual,Pale White,17000,Sedan,Scottsdale
Male,635000,Mitsubishi,Montero,Manual,Black,16000,SUV,Austin
Male,1100000,Chrysler,Sebring Coupe,Manual,Pale White,21000,Sedan,Middletown
Male,1180000,BMW,328i,Manual,Pale White,21000,Sedan,Aurora
Male,2160000,Chevrolet,Metro,Manual,Pale White,37000,Passenger,Greenville
Male,3100000,Nissan,Frontier,Manual,Pale White,20000,Hatchback,Pasco
Male,13500,Ford,Expedition,Manual,Black,10000,SUV,Janesville
Male,1125000,Toyota,Land Cruiser,Auto,Black,21500,SUV,Scottsdale
Male,1350000,Chrysler,Concorde,Auto,Black,12001,Hardtop,Pasco
Male,13500,Ford,F-Series,Manual,Pale White,13000,Passenger,Middletown
Male,1700000,Acura,RL,Manual,Black,18000,SUV,Aurora
Male,1150000,Mercury,Villager,Manual,Pale White,14000,Passenger,Greenville
Female,720000,Mercedes-B,CL500,Manual,Pale White,29000,SUV,Pasco
Male,1070000,Chevrolet,Metro,Manual,Pale White,13000,Passenger,Janesville
Male,1410000,Audi,A6,Auto,Black,27001,SUV,Austin
Female,1250000,Ford,Expedition,Manual,Black,10001,SUV,Janesville
Female,1650000,Toyota,Celica,Auto,Pale White,45001,SUV,Scottsdale
Female,600000,Chrysler,Concorde,Manual,Black,18000,Hardtop,Middletown
Male,580000,Saturn,SC,Auto,Black,33001,Hardtop,Aurora
Male,13500,Oldsmobile,Bravada,Manual,Black,17001,Hatchback,Aurora
Male,726335,Volvo,S70,Auto,Black,26331,Hardtop,Pasco
Male,2340000,Lincoln,Town car,Auto,Black,26001,Hatchback,Pasco
Female,475000,BMW,323i,Manual,Pale White,21001,Hatchback,Janesville
Male,2925000,Saturn,LW,Auto,Pale White,18501,Hatchback,Scottsdale
Male,1120000,Pontiac,Grand Prix,Auto,Pale White,19001,Passenger,Austin
Male,3250000,Mercedes-B,C-Class,Auto,Black,14001,Hatchback,Middletown
Female,665000,Ford,Contour,Auto,Pale White,19001,Sedan,Aurora
Male,985000,Saab,3-Sep,Auto,Pale White,69001,Sedan,Greenville
Female,1286000,Lexus,LS400,Auto,Pale White,46600,Sedan,Middletown
Male,700000,Subaru,Forester,Auto,Black,22000,Hardtop,Scottsdale
Male,530000,Volvo,S70,Auto,Black,26000,Hardtop,Scottsdale
Male,1400000,Mitsubishi,Montero Sport,Auto,Pale White,39000,Hardtop,Scottsdale
Male,620000,Honda,Passport,Manual,Pale White,27000,Hardtop,Scottsdale
Male,906000,Chrysler,Concorde,Manual,Black,18000,Hardtop,Scottsdale
Male,1260000,Mercury,Sable,Auto,Pale White,26000,Sedan,Austin
Male,1401000,Cadillac,Escalade,Manual,Black,34100,Sedan,Janesville
Female,800000,Pontiac,Bonneville,Auto,Pale White,19000,Hatchback,Scottsdale
Male,2250000,Subaru,Outback,Auto,Pale White,19000,SUV,Austin
Male,1960000,Plymouth,Prowler,Manual,Pale White,71000,Hatchback,Aurora
Female,360500,BMW,323i,Auto,Pale White,19500,Hatchback,Greenville
Male,13500,Volkswagen,Beetle,Auto,Pale White,45000,Hardtop,Scottsdale
Male,290000,Hyundai,Elantra,Manual,Pale White,22000,Sedan,Janesville
Male,1205000,Volvo,S80,Manual,Pale White,25500,Sedan,Scottsdale
Male,960000,Lexus,LS400,Manual,Pale White,54000,Sedan,Austin
Male,840000,Chevrolet,Camaro,Auto,Pale White,24000,Sedan,Middletown
Male,760000,Lexus,LS400,Auto,Black,22000,Sedan,Aurora
Male,1230000,Dodge,Ram Wagon,Auto,Black,22000,Passenger,Greenville
Male,572500,Mercedes-B,SLK230,Auto,Black,33500,Hatchback,Pasco
Male,960000,Dodge,Viper,Manual,Black,26000,SUV,Janesville
Male,2800000,Buick,Regal,Auto,Pale White,38000,Passenger,Scottsdale
Male,13500,Mitsubishi,Montero,Manual,Black,16000,SUV,Austin
Male,655000,Mitsubishi,Eclipse,Manual,Black,25000,Hardtop,Janesville
Male,13500,Nissan,Quest,Manual,Black,38000,SUV,Aurora
Male,2040000,Cadillac,Catera,Auto,Pale White,28000,Hatchback,Greenville
Male,605000,Dodge,Ram Van,Auto,Pale White,12000,Hatchback,Pasco
Male,572000,Chrysler,LHS,Auto,Pale White,21000,Hatchback,Janesville
Male,13500,Lincoln,Town car,Auto,Black,26001,Hatchback,Janesville
Male,1350000,BMW,323i,Manual,Pale White,21001,Hatchback,Scottsdale
Male,700000,Saturn,LW,Auto,Pale White,18001,Hatchback,Austin
Female,735000,Pontiac,Grand Prix,Auto,Pale White,19001,Passenger,Middletown
Female,13500,Mercedes-B,C-Class,Auto,Black,14000,Hatchback,Aurora
Male,473000,Ford,Contour,Auto,Pale White,19000,Sedan,Greenville
Male,1100000,Saab,3-Sep,Auto,Pale White,69000,Sedan,Pasco
Male,13500,Ford,Expedition,Auto,Black,26000,SUV,Janesville
Male,13500,Jeep,Wrangler,Manual,Pale White,23000,Hatchback,Scottsdale
Male,13500,Saturn,LS,Auto,Pale White,24001,Sedan,Austin
Male,13500,Pontiac,Grand Am,Auto,Pale White,12001,SUV,Janesville
Female,1590000,Mercury,Villager,Auto,Black,16001,Passenger,Scottsdale
Male,1200000,Mitsubishi,3000GT,Manual,Pale White,24001,Sedan,Austin
Male,932000,Cadillac,Seville,Manual,Black,44001,Hardtop,Austin
Male,1175000,Chevrolet,Lumina,Manual,Black,42500,Passenger,Scottsdale
Male,1347000,Lexus,LS400,Manual,Black,69700,Sedan,Austin
Female,611000,Oldsmobile,Silhouette,Manual,Pale White,14000,Sedan,Middletown
Female,13500,Mercedes-B,SLK,Manual,Pale White,57000,Passenger,Aurora
Male,1290000,Audi,A6,Manual,Pale White,13000,SUV,Greenville
Female,13500,Chrysler,LHS,Auto,Pale White,16000,Hatchback,Pasco
Female,495000,BMW,528i,Manual,Pale White,25000,SUV,Janesville
Male,1660000,Volkswagen,Passat,Auto,Black,21000,Hatchback,Scottsdale
Female,721000,Volkswagen,GTI,Manual,Pale White,28000,SUV,Austin
Female,670000,Plymouth,Neon,Auto,Black,9000,SUV,Middletown
Female,13500,Chevrolet,Impala,Manual,Pale White,14000,Hatchback,Aurora
Male,13500,Dodge,Durango,Auto,Black,19000,SUV,Greenville
Female,645000,Oldsmobile,Bravada,Manual,Black,17000,Hatchback,Pasco
Female,587000,Mercury,Cougar,Auto,Black,26000,Hatchback,Janesville
Male,860000,Ford,Expedition,Auto,Black,26001,SUV,Pasco
Male,13500,Jeep,Wrangler,Manual,Pale White,23001,Hatchback,Janesville
Male,820000,Saturn,LS,Auto,Pale White,24001,Sedan,Scottsdale
Female,310000,Pontiac,Grand Am,Auto,Pale White,12001,SUV,Austin
Male,1380000,Mercury,Villager,Auto,Black,16001,Passenger,Middletown
Male,13500,Mitsubishi,3000GT,Manual,Pale White,24001,Sedan,Aurora
Male,865000,Porsche,Carrera Coupe,Auto,Pale White,22000,Hardtop,Scottsdale
Male,1585000,Mercedes-B,E-Class,Auto,Pale White,31501,Sedan,Pasco
Male,1252500,Volkswagen,Cabrio,Auto,Black,16251,Sedan,Janesville
Male,957000,Ford,Contour,Auto,Pale White,62001,Sedan,Scottsdale
Male,665000,Saturn,SW,Manual,Black,36001,Passenger,Austin
Male,1708000,Chevrolet,Monte Carlo,Manual,Pale White,17800,Hatchback,Scottsdale
Male,758000,Lexus,LS400,Auto,Black,39000,Sedan,Austin
Female,600000,Plymouth,Neon,Auto,Black,9000,SUV,Middletown
Male,1920000,Lexus,LS400,Auto,Pale White,27000,Sedan,Aurora
Male,1300000,Volvo,S70,Manual,Pale White,21000,Hardtop,Scottsdale
Male,1230000,Ford,Focus,Manual,Pale White,17000,Hardtop,Scottsdale
Male,900000,Mercury,Grand Marquis,Manual,Pale White,16000,SUV,Janesville
Female,800000,Chevrolet,Malibu,Manual,Pale White,16000,Hardtop,Scottsdale
Female,1515000,Lexus,LS400,Auto,Pale White,18500,Sedan,Austin
Male,1250000,BMW,528i,Auto,Pale White,62000,SUV,Middletown
Male,1360000,Porsche,Carrera Cabrio,Manual,Black,22000,Passenger,Aurora
Male,680000,Audi,A6,Auto,Black,27000,SUV,Scottsdale
Male,784000,Mitsubishi,3000GT,Auto,Black,39000,Sedan,Austin
Male,790000,Honda,Accord,Manual,Pale White,14000,Sedan,Middletown
Male,13500,Audi,A4,Auto,Black,27000,Hardtop,Pasco
Male,405000,Chevrolet,Prizm,Auto,Black,16000,Hardtop,Aurora
Male,601000,Cadillac,Escalade,Auto,Black,26000,Sedan,Pasco
Male,900000,Mercury,Sable,Manual,Pale White,61000,Sedan,Janesville
Male,680000,Lexus,LX470,Manual,Pale White,54000,SUV,Scottsdale
Male,1010000,Chevrolet,Cavalier,Manual,Pale White,20000,SUV,Austin
Male,350000,Infiniti,I30,Manual,Pale White,22000,Hardtop,Middletown
Male,411500,Volkswagen,GTI,Manual,Pale White,28500,SUV,Scottsdale
Male,13500,Mercedes-B,E-Class,Auto,Pale White,31000,Sedan,Aurora
Male,13500,Volkswagen,Cabrio,Auto,Black,16000,Sedan,Greenville
Female,13500,Ford,Contour,Auto,Pale White,62000,Sedan,Pasco
Male,530000,Saturn,SW,Manual,Black,36000,Passenger,Janesville
Male,1651000,BMW,328i,Auto,Black,16100,Sedan,Scottsdale
Female,1350000,Mercedes-B,M-Class,Manual,Pale White,41000,Hardtop,Greenville
Male,615000,Acura,TL,Manual,Pale White,14000,Hatchback,Middletown
Female,13500,Dodge,Intrepid,Auto,Pale White,31000,Sedan,Aurora
Male,13500,Mercedes-B,M-Class,Manual,Pale White,41000,Hardtop,Janesville
Female,13500,Volkswagen,Cabrio,Auto,Black,16000,Sedan,Janesville
Male,1500000,Lincoln,Town car,Auto,Pale White,18000,Hatchback,Scottsdale
Male,13500,Jeep,Grand Cherokee,Manual,Pale White,15000,SUV,Scottsdale
Female,960000,Volkswagen,Golf,Auto,Pale White,35001,Hardtop,Aurora
Female,650000,Subaru,Forester,Auto,Black,22001,Hardtop,Scottsdale
Male,2225000,Chrysler,300M,Auto,Pale White,22500,SUV,Scottsdale
Male,2425000,Volvo,S40,Manual,Pale White,17500,Sedan,Austin
Male,13500,Pontiac,Bonneville,Manual,Black,36000,Hatchback,Middletown
Female,595000,Pontiac,Sunfire,Auto,Black,18000,Sedan,Aurora
Female,630000,Lincoln,Continental,Manual,Black,18000,Passenger,Greenville
Male,745000,BMW,528i,Manual,Black,21000,SUV,Pasco
Female,1642000,Dodge,Caravan,Auto,Pale White,19201,Hardtop,Austin
Male,1330000,Mercury,Sable,Manual,Pale White,61000,Sedan,Scottsdale
Female,13500,BMW,328i,Auto,Black,16001,Sedan,Middletown
Male,975000,Porsche,Carrera Coupe,Auto,Pale White,15000,Hardtop,Middletown
Male,1770000,Mercedes-B,E-Class,Auto,Pale White,31001,Sedan,Greenville
Male,435000,Ford,Expedition,Manual,Pale White,22001,SUV,Pasco
Male,1035000,Mercury,Grand Marquis,Auto,Black,19500,SUV,Austin
Male,2450000,Oldsmobile,Intrigue,Manual,Pale White,37000,SUV,Middletown
Male,930000,Volkswagen,Jetta,Manual,Pale White,45000,Passenger,Scottsdale
Male,720000,BMW,528i,Auto,Black,31000,SUV,Austin
Female,420000,Dodge,Viper,Auto,Pale White,41000,SUV,Austin
Male,13500,Mercedes-B,E-Class,Auto,Pale White,15000,Sedan,Middletown
Female,650000,Acura,TL,Manual,Pale White,14001,Hatchback,Greenville
Male,1210000,Dodge,Intrepid,Auto,Pale White,31001,Sedan,Pasco
Male,1465500,Dodge,Ram Pickup,Auto,Pale White,45550,Hardtop,Aurora
Female,675000,Volkswagen,Cabrio,Auto,Black,16001,Sedan,Austin
Male,750000,Lincoln,Town car,Auto,Pale White,18001,Hatchback,Middletown
Male,1836000,Mercedes-B,S-Class,Auto,Pale White,10601,SUV,Janesville
Male,1250000,Saturn,SW,Auto,Pale White,25001,Passenger,Scottsdale
Male,13500,Chevrolet,Cavalier,Manual,Pale White,20001,SUV,Austin
Male,950000,Cadillac,Escalade,Auto,Pale White,38001,Sedan,Middletown
Female,1390000,Volkswagen,Passat,Manual,Pale White,20001,Hatchback,Aurora
Male,2600000,Volkswagen,Passat,Auto,Black,21000,Hatchback,Aurora
Male,13500,Saturn,SC,Manual,Pale White,61001,Hardtop,Greenville
Male,955000,Toyota,Avalon,Auto,Pale White,18000,Sedan,Pasco
Male,1130000,Volvo,S80,Manual,Pale White,21000,Sedan,Janesville
Male,13500,Toyota,Tacoma,Manual,Black,36000,Hardtop,Janesville
Male,13500,Chrysler,Concorde,Auto,Pale White,46000,Hardtop,Aurora
Female,790000,Chrysler,Town & Country,Manual,Pale White,17000,Sedan,Aurora
Male,13500,Chevrolet,Camaro,Auto,Pale White,17000,Sedan,Greenville
Male,1035000,Chevrolet,Corvette,Auto,Pale White,25500,SUV,Pasco
Male,1820000,Pontiac,Sunfire,Manual,Pale White,28000,Sedan,Janesville
Male,960000,Volvo,C70,Manual,Pale White,24000,Hatchback,Aurora
Male,13500,Chrysler,LHS,Manual,Pale White,41000,Hatchback,Greenville
Female,787000,Saturn,LW,Manual,Pale White,13000,Hatchback,Pasco
Male,900000,Mitsubishi,3000GT,Manual,Pale White,20000,Sedan,Janesville
Female,760000,Mercedes-B,SLK230,Manual,Pale White,14000,Hatchback,Scottsdale
Male,780000,Ford,Explorer,Auto,Black,22001,Hatchback,Aurora
Male,650000,Honda,Accord,Auto,Pale White,21001,Sedan,Greenville
Female,300000,Ford,Taurus,Manual,Pale White,22001,SUV,Pasco
Male,715000,Chevrolet,Metro,Auto,Pale White,19001,Passenger,Janesville
Male,770000,Toyota,Camry,Auto,Pale White,31001,Hatchback,Scottsdale
Male,1324000,Mercury,Sable,Manual,Pale White,61401,Sedan,Austin
Female,401000,Lincoln,Town car,Auto,Black,26001,Hatchback,Janesville
Male,951000,Chevrolet,Corvette,Manual,Black,26001,SUV,Scottsdale
Female,281200,Chrysler,LHS,Auto,Pale White,21201,Hatchback,Austin
Female,1260000,Mercedes-B,S-Class,Auto,Black,39001,SUV,Middletown
Male,1105000,Lexus,ES300,Manual,Black,34500,Hardtop,Middletown
Female,408000,Chrysler,300M,Auto,Pale White,16001,SUV,Greenville
Male,13500,Mercedes-B,SLK230,Manual,Pale White,71001,Hatchback,Pasco
Male,13500,Lexus,LX470,Manual,Pale White,54001,SUV,Janesville
Male,13500,Ford,Crown Victoria,Auto,Pale White,29001,Passenger,Scottsdale
Male,808000,Oldsmobile,Aurora,Auto,Pale White,24001,Passenger,Austin
Male,1150000,Plymouth,Voyager,Auto,Pale White,22001,Passenger,Middletown
Male,1200000,Volkswagen,Beetle,Manual,Pale White,21000,Hardtop,Aurora
Female,13500,Saturn,SC,Auto,Black,33000,Hardtop,Scottsdale
Male,893500,Honda,Odyssey,Manual,Pale White,54501,Passenger,Pasco
Male,1050000,Chrysler,LHS,Auto,Black,26001,Hatchback,Janesville
Male,1204000,Chevrolet,Lumina,Manual,Black,42401,Passenger,Scottsdale
Male,13500,Honda,Civic,Manual,Black,43001,Hatchback,Austin
Female,1520000,Acura,RL,Auto,Black,24001,SUV,Greenville
Male,13500,Pontiac,Bonneville,Auto,Pale White,20001,Hatchback,Pasco
Male,260000,Mercury,Grand Marquis,Manual,Pale White,16001,SUV,Janesville
Female,1580000,Saturn,LW,Manual,Pale White,49001,Hatchback,Scottsdale
Female,593000,Subaru,Forester,Auto,Black,22000,Hardtop,Pasco
Male,810000,Pontiac,Sunfire,Manual,Pale White,43001,Sedan,Middletown
Male,1535000,Chrysler,Concorde,Auto,Pale White,46500,Hardtop,Austin
Male,5200000,Nissan,Pathfinder,Auto,Pale White,46000,Hardtop,Greenville
Male,765000,Oldsmobile,Silhouette,Manual,Pale White,14000,Sedan,Pasco
Male,973000,Acura,TL,Auto,Pale White,29001,Hatchback,Janesville
Male,1845000,Mercury,Grand Marquis,Manual,Pale White,71501,SUV,Scottsdale
Male,1535000,Lexus,GS300,Manual,Pale White,17501,Passenger,Austin
Male,2005000,Chrysler,300M,Auto,Pale White,22501,SUV,Janesville
Male,13500,Mercedes-B,SL-Class,Manual,Black,38000,Hardtop,Janesville
Male,1500000,Oldsmobile,Bravada,Auto,Pale White,19000,Hatchback,Janesville
Male,260000,Toyota,RAV4,Auto,Pale White,27000,Hatchback,Scottsdale
Male,13500,Chevrolet,Camaro,Auto,Pale White,24000,Sedan,Austin
Male,1390000,Porsche,Carrera Cabrio,Auto,Pale White,32000,Passenger,Middletown
Male,940000,Jeep,Cherokee,Auto,Pale White,36000,Sedan,Aurora
Male,622000,Porsche,Carrera Coupe,Manual,Black,16000,Hardtop,Middletown
Male,13500,Buick,Regal,Auto,Black,19000,Passenger,Pasco
Female,3050000,Chevrolet,Malibu,Manual,Pale White,41000,Hardtop,Pasco
Male,296000,Mercury,Grand Marquis,Auto,Black,19000,SUV,Scottsdale
Male,1350000,Mercedes-B,S-Class,Manual,Black,85000,SUV,Austin
Female,1210000,Ford,Focus,Manual,Pale White,17000,Hardtop,Austin
Male,13500,Dodge,Durango,Manual,Pale White,27000,SUV,Aurora
Male,925000,Chevrolet,Prizm,Manual,Black,16001,Hardtop,Aurora
Male,1875000,Toyota,Corolla,Manual,Pale White,22500,Passenger,Pasco
Male,1060000,Chevrolet,Malibu,Auto,Black,16000,Hardtop,Austin
Male,680000,Infiniti,I30,Manual,Pale White,22000,Hardtop,Aurora
Male,770000,Volvo,S40,Manual,Pale White,17000,Sedan,Austin
Male,13500,Oldsmobile,Cutlass,Auto,Pale White,41000,Sedan,Middletown
Male,13500,Porsche,Carrera Cabrio,Auto,Pale White,32000,Passenger,Aurora
Female,480000,Nissan,Pathfinder,Auto,Pale White,21000,Hardtop,Austin
Female,660000,Plymouth,Neon,Manual,Black,29000,SUV,Pasco
Female,720000,Saturn,SC,Auto,Pale White,12000,Hardtop,Janesville
Female,296000,Lexus,LS400,Auto,Pale White,27000,Sedan,Scottsdale
Male,766000,Chevrolet,Lumina,Manual,Black,42000,Passenger,Austin
Male,885000,Chevrolet,Prizm,Auto,Black,16000,Hardtop,Scottsdale
Male,630000,Jeep,Wrangler,Manual,Pale White,13000,Hatchback,Aurora
Male,13500,BMW,328i,Auto,Black,18000,Sedan,Greenville
Male,950000,Ford,Mustang,Auto,Pale White,22000,Hatchback,Pasco
Male,13500,Mercedes-B,E-Class,Auto,Pale White,15000,Sedan,Janesville
Male,810000,Chrysler,Town & Country,Auto,Pale White,42000,Sedan,Scottsdale
Female,815000,Volvo,C70,Manual,Pale White,24000,Hatchback,Austin
Male,2500000,Lexus,GS300,Manual,Black,51000,Passenger,Aurora
Male,710000,Mercedes-B,S-Class,Auto,Pale White,10000,SUV,Scottsdale
Male,13500,Mercury,Mountaineer,Auto,Pale White,21000,Hardtop,Janesville
Male,655000,Mitsubishi,Diamante,Manual,Black,49000,Hatchback,Janesville
Male,630000,Audi,A6,Manual,Black,15000,SUV,Scottsdale
Male,1015000,Nissan,Sentra,Auto,Black,16500,Passenger,Austin
Male,676000,Saturn,LS,Auto,Pale White,45000,Sedan,Middletown
Male,580000,Plymouth,Neon,Auto,Pale White,27000,SUV,Aurora
Male,13500,Acura,RL,Manual,Pale White,17000,SUV,Greenville
Male,658000,Toyota,Sienna,Manual,Black,16000,Passenger,Pasco
Male,500000,Toyota,Corolla,Auto,Pale White,41000,Passenger,Janesville
Female,460000,Toyota,Camry,Auto,Pale White,31000,Hatchback,Scottsdale
Male,560000,Dodge,Viper,Auto,Pale White,25000,SUV,Austin
Male,13500,Mercedes-B,SLK230,Auto,Black,33000,Hatchback,Middletown
Male,503000,Jeep,Grand Cherokee,Auto,Pale White,36000,SUV,Aurora
Female,13500,Mitsubishi,Montero Sport,Auto,Pale White,39000,Hardtop,Austin
Male,1002000,Hyundai,Elantra,Manual,Pale White,26200,Sedan,Pasco
Male,1315000,Ford,Windstar,Auto,Pale White,31500,Sedan,Janesville
Male,776000,Mercury,Mountaineer,Manual,Pale White,21000,Hardtop,Pasco
Female,590000,Mitsubishi,Eclipse,Manual,Black,25000,Hardtop,Austin
Male,1875000,Mercury,Mystique,Auto,Black,9500,Passenger,Middletown
Male,1800000,Ford,Explorer,Auto,Pale White,41000,Hatchback,Aurora
Female,510000,Mitsubishi,Montero Sport,Auto,Black,45000,Hardtop,Greenville
Male,13500,Lexus,ES300,Auto,Black,16000,Hardtop,Pasco
Male,610000,Honda,Accord,Auto,Pale White,19000,Sedan,Austin
Male,811000,Honda,Civic,Manual,Black,43000,Hatchback,Middletown
Male,620000,Jaguar,S-Type,Auto,Black,16000,Passenger,Aurora
Male,13500,Ford,Ranger,Manual,Black,18001,Hardtop,Greenville
